,q05,q10,q50,q90,q95
79,-0.01873308587304696,-0.0004234763179164712,0.053719312297901535,0.10684078318758887,0.12364069264888926
80,-0.01907180160824417,-0.0011252538760462357,0.054261460831798405,0.10787452171201814,0.1233172537723771
81,-0.019170059432100088,-0.001429523255434024,0.054175119353677886,0.10794607564064569,0.12374890582066066
82,-0.018403584701857954,-0.0009181720563111198,0.05399788345467429,0.1096161891357363,0.12477995812400029
83,-0.018765569260516726,-0.0013224128136130162,0.054594985357840076,0.10963662475192759,0.12441355952063371
84,-0.018586967801898523,-0.001135039566234617,0.054649893413896394,0.11010273103963955,0.12518000391817724
85,-0.01785611143314019,-0.0008787667115726842,0.05486990624484068,0.11033944989552853,0.12685317197635537
86,-0.01906797504545313,-0.0006326356494599402,0.05479329455313019,0.11067184746784091,0.1279589971640466
87,-0.01818568558266268,0.0003482006745590764,0.05484661913693755,0.11117992431234573,0.128340101318192
88,-0.016988995564145785,1.5046124302736007e-05,0.055397668939303535,0.1109616049980834,0.12829440888821525
89,-0.017000856884069222,0.0006470118492171648,0.05563559794701951,0.11199514922515709,0.12948779107123312
90,-0.0170872577795332,0.0015053993355008677,0.0557704830519557,0.11291353017974252,0.1307696347274483
